,Unnamed: 0,drug_a_name,drug_b_name,cell_line,synergy,fold
21051,VINBLASTINE_LAPATINIB_RPMI7951,VINBLASTINE,LAPATINIB,RPMI7951,-9.6704258642,3
21052,VINBLASTINE_LAPATINIB_SKMEL30,VINBLASTINE,LAPATINIB,SKMEL30,-10.251605046,2
21053,VINBLASTINE_LAPATINIB_SKMES1,VINBLASTINE,LAPATINIB,SKMES1,5.4810416497,3
21054,VINBLASTINE_LAPATINIB_SKOV3,VINBLASTINE,LAPATINIB,SKOV3,17.3096173156,0
21055,VINBLASTINE_LAPATINIB_SW620,VINBLASTINE,LAPATINIB,SW620,5.9663145961,4
21056,VINBLASTINE_LAPATINIB_SW837,VINBLASTINE,LAPATINIB,SW837,33.3963929712,0
21057,VINBLASTINE_LAPATINIB_T47D,VINBLASTINE,LAPATINIB,T47D,-33.9197707069,3
21058,VINBLASTINE_LAPATINIB_UACC62,VINBLASTINE,LAPATINIB,UACC62,-0.7677466241,0
21059,VINBLASTINE_LAPATINIB_UWB1289BRCA1,VINBLASTINE,LAPATINIB,UWB1289BRCA1,8.8997973839,1
21060,VINBLASTINE_LAPATINIB_UWB1289,VINBLASTINE,LAPATINIB,UWB1289,-30.9456052568,0
21061,VINBLASTINE_LAPATINIB_VCAP,VINBLASTINE,LAPATINIB,VCAP,15.204861573,3
21062,VINBLASTINE_LAPATINIB_ZR751,VINBLASTINE,LAPATINIB,ZR751,-6.0348656397,0
21297,VINBLASTINE_SORAFENIB_A2058,VINBLASTINE,SORAFENIB,A2058,25.434491904,2
21298,VINBLASTINE_SORAFENIB_A2780,VINBLASTINE,SORAFENIB,A2780,-1.0058666956,1
21299,VINBLASTINE_SORAFENIB_A375,VINBLASTINE,SORAFENIB,A375,15.4784973338,3
21300,VINBLASTINE_SORAFENIB_A427,VINBLASTINE,SORAFENIB,A427,10.9539939626,2
21301,VINBLASTINE_SORAFENIB_CAOV3,VINBLASTINE,SORAFENIB,CAOV3,-9.9203108592,2
21302,VINBLASTINE_SORAFENIB_COLO320DM,VINBLASTINE,SORAFENIB,COLO320DM,6.9297009771,3
21303,VINBLASTINE_SORAFENIB_DLD1,VINBLASTINE,SORAFENIB,DLD1,20.9838105211,1
21304,VINBLASTINE_SORAFENIB_EFM192B,VINBLASTINE,SORAFENIB,EFM192B,20.6345511451,4
21305,VINBLASTINE_SORAFENIB_ES2,VINBLASTINE,SORAFENIB,ES2,34.5943421567,4
21306,VINBLASTINE_SORAFENIB_HCT116,VINBLASTINE,SORAFENIB,HCT116,22.7000451145,3
21307,VINBLASTINE_SORAFENIB_HT144,VINBLASTINE,SORAFENIB,HT144,17.8721918112,1
21308,VINBLASTINE_SORAFENIB_HT29,VINBLASTINE,SORAFENIB,HT29,-2.2616549844,2
21309,VINBLASTINE_SORAFENIB_KPL1,VINBLASTINE,SORAFENIB,KPL1,11.7811433925,0
21310,VINBLASTINE_SORAFENIB_LNCAP,VINBLASTINE,SORAFENIB,LNCAP,-1.7630791317,3
21311,VINBLASTINE_SORAFENIB_LOVO,VINBLASTINE,SORAFENIB,LOVO,0.95587232,1
21312,VINBLASTINE_SORAFENIB_MDAMB436,VINBLASTINE,SORAFENIB,MDAMB436,-6.9375596086,4
21313,VINBLASTINE_SORAFENIB_MSTO,VINBLASTINE,SORAFENIB,MSTO,-12.6154356559,1
21314,VINBLASTINE_SORAFENIB_NCIH1650,VINBLASTINE,SORAFENIB,NCIH1650,11.1138503239,0
21315,VINBLASTINE_SORAFENIB_NCIH2122,VINBLASTINE,SORAFENIB,NCIH2122,0.2675670109,2
21316,VINBLASTINE_SORAFENIB_NCIH23,VINBLASTINE,SORAFENIB,NCIH23,1.1416884878,1
21317,VINBLASTINE_SORAFENIB_NCIH460,VINBLASTINE,SORAFENIB,NCIH460,16.2349382375,1
21318,VINBLASTINE_SORAFENIB_NCIH520,VINBLASTINE,SORAFENIB,NCIH520,4.0679893949,2
21319,VINBLASTINE_SORAFENIB_OCUBM,VINBLASTINE,SORAFENIB,OCUBM,11.6255107015,1
21320,VINBLASTINE_SORAFENIB_OV90,VINBLASTINE,SORAFENIB,OV90,4.8641936474,0
21321,VINBLASTINE_SORAFENIB_OVCAR3,VINBLASTINE,SORAFENIB,OVCAR3,-8.6433975994,0
21322,VINBLASTINE_SORAFENIB_PA1,VINBLASTINE,SORAFENIB,PA1,2.1032673872,3
21323,VINBLASTINE_SORAFENIB_RKO,VINBLASTINE,SORAFENIB,RKO,29.1779434232,2
21324,VINBLASTINE_SORAFENIB_RPMI7951,VINBLASTINE,SORAFENIB,RPMI7951,-5.6528353662,2
21325,VINBLASTINE_SORAFENIB_SKMEL30,VINBLASTINE,SORAFENIB,SKMEL30,11.9527405495,0
21326,VINBLASTINE_SORAFENIB_SKMES1,VINBLASTINE,SORAFENIB,SKMES1,18.1105033288,0
21327,VINBLASTINE_SORAFENIB_SKOV3,VINBLASTINE,SORAFENIB,SKOV3,25.0822725686,2
21328,VINBLASTINE_SORAFENIB_SW620,VINBLASTINE,SORAFENIB,SW620,35.1724852425,4
21329,VINBLASTINE_SORAFENIB_SW837,VINBLASTINE,SORAFENIB,SW837,9.277670163,1
21330,VINBLASTINE_SORAFENIB_T47D,VINBLASTINE,SORAFENIB,T47D,-8.8900720175,1
21331,VINBLASTINE_SORAFENIB_UACC62,VINBLASTINE,SORAFENIB,UACC62,7.6852653813,0
21332,VINBLASTINE_SORAFENIB_UWB1289BRCA1,VINBLASTINE,SORAFENIB,UWB1289BRCA1,4.59302952,1
21333,VINBLASTINE_SORAFENIB_UWB1289,VINBLASTINE,SORAFENIB,UWB1289,-5.5777765009,1
21334,VINBLASTINE_SORAFENIB_VCAP,VINBLASTINE,SORAFENIB,VCAP,39.735147788,1
21335,VINBLASTINE_SORAFENIB_ZR751,VINBLASTINE,SORAFENIB,ZR751,-4.2222304313,4
21336,VINBLASTINE_SUNITINIB_A2058,VINBLASTINE,SUNITINIB,A2058,1.691645593,3
21337,VINBLASTINE_SUNITINIB_A2780,VINBLASTINE,SUNITINIB,A2780,-3.6963621683,1
21338,VINBLASTINE_SUNITINIB_A375,VINBLASTINE,SUNITINIB,A375,1.1331448356,2
21339,VINBLASTINE_SUNITINIB_A427,VINBLASTINE,SUNITINIB,A427,4.1168845334,4
21340,VINBLASTINE_SUNITINIB_CAOV3,VINBLASTINE,SUNITINIB,CAOV3,-3.7933688889,2
21341,VINBLASTINE_SUNITINIB_COLO320DM,VINBLASTINE,SUNITINIB,COLO320DM,17.9636804079,2
21342,VINBLASTINE_SUNITINIB_DLD1,VINBLASTINE,SUNITINIB,DLD1,8.6803494932,3
21343,VINBLASTINE_SUNITINIB_EFM192B,VINBLASTINE,SUNITINIB,EFM192B,7.5858839189,0
21344,VINBLASTINE_SUNITINIB_ES2,VINBLASTINE,SUNITINIB,ES2,16.6588443253,0
21345,VINBLASTINE_SUNITINIB_HCT116,VINBLASTINE,SUNITINIB,HCT116,5.8231050234,3
21346,VINBLASTINE_SUNITINIB_HT144,VINBLASTINE,SUNITINIB,HT144,7.009757364,2
21347,VINBLASTINE_SUNITINIB_HT29,VINBLASTINE,SUNITINIB,HT29,-11.5241169766,2
21348,VINBLASTINE_SUNITINIB_KPL1,VINBLASTINE,SUNITINIB,KPL1,14.713833222,4
21349,VINBLASTINE_SUNITINIB_LNCAP,VINBLASTINE,SUNITINIB,LNCAP,-19.4848664212,0
21350,VINBLASTINE_SUNITINIB_LOVO,VINBLASTINE,SUNITINIB,LOVO,-0.2708057087,4
21351,VINBLASTINE_SUNITINIB_MDAMB436,VINBLASTINE,SUNITINIB,MDAMB436,-5.8856345285,1
21352,VINBLASTINE_SUNITINIB_MSTO,VINBLASTINE,SUNITINIB,MSTO,-12.1585272533,1
21353,VINBLASTINE_SUNITINIB_NCIH1650,VINBLASTINE,SUNITINIB,NCIH1650,7.6119467311,3
21354,VINBLASTINE_SUNITINIB_NCIH2122,VINBLASTINE,SUNITINIB,NCIH2122,4.9685322615,3
21355,VINBLASTINE_SUNITINIB_NCIH23,VINBLASTINE,SUNITINIB,NCIH23,-18.8631606254,4
21356,VINBLASTINE_SUNITINIB_NCIH460,VINBLASTINE,SUNITINIB,NCIH460,-3.919378718,3
21357,VINBLASTINE_SUNITINIB_NCIH520,VINBLASTINE,SUNITINIB,NCIH520,-0.0105261659,0
21358,VINBLASTINE_SUNITINIB_OCUBM,VINBLASTINE,SUNITINIB,OCUBM,4.6231897187,0
21359,VINBLASTINE_SUNITINIB_OV90,VINBLASTINE,SUNITINIB,OV90,0.0492213456,3
21360,VINBLASTINE_SUNITINIB_OVCAR3,VINBLASTINE,SUNITINIB,OVCAR3,-0.8433360325,1
21361,VINBLASTINE_SUNITINIB_PA1,VINBLASTINE,SUNITINIB,PA1,-9.9060289637,4
21362,VINBLASTINE_SUNITINIB_RKO,VINBLASTINE,SUNITINIB,RKO,-3.0015693039,3
21363,VINBLASTINE_SUNITINIB_RPMI7951,VINBLASTINE,SUNITINIB,RPMI7951,-18.0288351506,3
21364,VINBLASTINE_SUNITINIB_SKMEL30,VINBLASTINE,SUNITINIB,SKMEL30,-10.2995262056,2
21365,VINBLASTINE_SUNITINIB_SKMES1,VINBLASTINE,SUNITINIB,SKMES1,-9.699262448,1
21366,VINBLASTINE_SUNITINIB_SKOV3,VINBLASTINE,SUNITINIB,SKOV3,4.8199995606,3
21367,VINBLASTINE_SUNITINIB_SW620,VINBLASTINE,SUNITINIB,SW620,25.1692145051,1
21368,VINBLASTINE_SUNITINIB_SW837,VINBLASTINE,SUNITINIB,SW837,-8.047742094,3
21369,VINBLASTINE_SUNITINIB_T47D,VINBLASTINE,SUNITINIB,T47D,-18.9356727393,1
21370,VINBLASTINE_SUNITINIB_UACC62,VINBLASTINE,SUNITINIB,UACC62,6.5892085896,0
21371,VINBLASTINE_SUNITINIB_UWB1289BRCA1,VINBLASTINE,SUNITINIB,UWB1289BRCA1,2.888182854,1
21372,VINBLASTINE_SUNITINIB_UWB1289,VINBLASTINE,SUNITINIB,UWB1289,-10.8701627477,1
21373,VINBLASTINE_SUNITINIB_VCAP,VINBLASTINE,SUNITINIB,VCAP,6.3440139917,3
21374,VINBLASTINE_SUNITINIB_ZR751,VINBLASTINE,SUNITINIB,ZR751,-11.2187150478,0
21414,VINBLASTINE_ZOLINZA_A2058,VINBLASTINE,ZOLINZA,A2058,-21.5181259962,4
21415,VINBLASTINE_ZOLINZA_A2780,VINBLASTINE,ZOLINZA,A2780,-14.140862033,0
21416,VINBLASTINE_ZOLINZA_A375,VINBLASTINE,ZOLINZA,A375,-31.3151973374,2
21417,VINBLASTINE_ZOLINZA_A427,VINBLASTINE,ZOLINZA,A427,-35.8203169521,2
21418,VINBLASTINE_ZOLINZA_CAOV3,VINBLASTINE,ZOLINZA,CAOV3,-37.1587721984,2
21419,VINBLASTINE_ZOLINZA_COLO320DM,VINBLASTINE,ZOLINZA,COLO320DM,15.9863395851,1
21420,VINBLASTINE_ZOLINZA_DLD1,VINBLASTINE,ZOLINZA,DLD1,-3.9967092292,1
21421,VINBLASTINE_ZOLINZA_EFM192B,VINBLASTINE,ZOLINZA,EFM192B,1.5929099294,1
21422,VINBLASTINE_ZOLINZA_ES2,VINBLASTINE,ZOLINZA,ES2,5.6055890331,4
21423,VINBLASTINE_ZOLINZA_HCT116,VINBLASTINE,ZOLINZA,HCT116,-13.3436681202,1
21424,VINBLASTINE_ZOLINZA_HT144,VINBLASTINE,ZOLINZA,HT144,2.2034373108,2
21425,VINBLASTINE_ZOLINZA_HT29,VINBLASTINE,ZOLINZA,HT29,-3.1482073556,2
21426,VINBLASTINE_ZOLINZA_KPL1,VINBLASTINE,ZOLINZA,KPL1,20.3919435415,0
21427,VINBLASTINE_ZOLINZA_LNCAP,VINBLASTINE,ZOLINZA,LNCAP,10.418092888,3
21428,VINBLASTINE_ZOLINZA_LOVO,VINBLASTINE,ZOLINZA,LOVO,4.4735537096,1
21429,VINBLASTINE_ZOLINZA_MDAMB436,VINBLASTINE,ZOLINZA,MDAMB436,-16.0202188793,4
21430,VINBLASTINE_ZOLINZA_MSTO,VINBLASTINE,ZOLINZA,MSTO,75.7845439063,3
21431,VINBLASTINE_ZOLINZA_NCIH1650,VINBLASTINE,ZOLINZA,NCIH1650,3.9800829105,3
21432,VINBLASTINE_ZOLINZA_NCIH2122,VINBLASTINE,ZOLINZA,NCIH2122,-20.1533774561,0
21433,VINBLASTINE_ZOLINZA_NCIH23,VINBLASTINE,ZOLINZA,NCIH23,-38.5721339322,4
21434,VINBLASTINE_ZOLINZA_NCIH460,VINBLASTINE,ZOLINZA,NCIH460,-18.9438150189,1
21435,VINBLASTINE_ZOLINZA_NCIH520,VINBLASTINE,ZOLINZA,NCIH520,-0.6967886206,2
21436,VINBLASTINE_ZOLINZA_OCUBM,VINBLASTINE,ZOLINZA,OCUBM,-17.9463913939,2
21437,VINBLASTINE_ZOLINZA_OV90,VINBLASTINE,ZOLINZA,OV90,-7.3375051427,0
21438,VINBLASTINE_ZOLINZA_OVCAR3,VINBLASTINE,ZOLINZA,OVCAR3,-17.1502664962,3
21439,VINBLASTINE_ZOLINZA_PA1,VINBLASTINE,ZOLINZA,PA1,-16.1536641481,3
21440,VINBLASTINE_ZOLINZA_RKO,VINBLASTINE,ZOLINZA,RKO,-3.1911129974,0
21441,VINBLASTINE_ZOLINZA_RPMI7951,VINBLASTINE,ZOLINZA,RPMI7951,-11.507612329,4
21442,VINBLASTINE_ZOLINZA_SKMEL30,VINBLASTINE,ZOLINZA,SKMEL30,-28.5352354485,3
21443,VINBLASTINE_ZOLINZA_SKMES1,VINBLASTINE,ZOLINZA,SKMES1,0.8742464396,0
21444,VINBLASTINE_ZOLINZA_SKOV3,VINBLASTINE,ZOLINZA,SKOV3,24.428208264,3
21445,VINBLASTINE_ZOLINZA_SW620,VINBLASTINE,ZOLINZA,SW620,19.9681207692,2
21446,VINBLASTINE_ZOLINZA_SW837,VINBLASTINE,ZOLINZA,SW837,12.8994720959,0
21447,VINBLASTINE_ZOLINZA_T47D,VINBLASTINE,ZOLINZA,T47D,1.746119261,0
21448,VINBLASTINE_ZOLINZA_UACC62,VINBLASTINE,ZOLINZA,UACC62,1.6700198484,1
21449,VINBLASTINE_ZOLINZA_UWB1289BRCA1,VINBLASTINE,ZOLINZA,UWB1289BRCA1,6.6023987333,0
21450,VINBLASTINE_ZOLINZA_UWB1289,VINBLASTINE,ZOLINZA,UWB1289,-24.6926209029,4
21451,VINBLASTINE_ZOLINZA_VCAP,VINBLASTINE,ZOLINZA,VCAP,18.2819483621,1
21452,VINBLASTINE_ZOLINZA_ZR751,VINBLASTINE,ZOLINZA,ZR751,-40.7803756407,3
22311,ZOLINZA_BORTEZOMIB_A2058,ZOLINZA,BORTEZOMIB,A2058,7.8300618308,4
22312,ZOLINZA_BORTEZOMIB_A2780,ZOLINZA,BORTEZOMIB,A2780,-20.8774681975,3
22313,ZOLINZA_BORTEZOMIB_A375,ZOLINZA,BORTEZOMIB,A375,6.131758098,1
22314,ZOLINZA_BORTEZOMIB_A427,ZOLINZA,BORTEZOMIB,A427,-46.200674194,2
22315,ZOLINZA_BORTEZOMIB_CAOV3,ZOLINZA,BORTEZOMIB,CAOV3,-16.1556017967,3
22316,ZOLINZA_BORTEZOMIB_COLO320DM,ZOLINZA,BORTEZOMIB,COLO320DM,-17.2507695523,3
22317,ZOLINZA_BORTEZOMIB_DLD1,ZOLINZA,BORTEZOMIB,DLD1,7.7466447882,2
22318,ZOLINZA_BORTEZOMIB_EFM192B,ZOLINZA,BORTEZOMIB,EFM192B,14.7994191935,1
22319,ZOLINZA_BORTEZOMIB_ES2,ZOLINZA,BORTEZOMIB,ES2,4.1832312012,3
22320,ZOLINZA_BORTEZOMIB_HCT116,ZOLINZA,BORTEZOMIB,HCT116,-3.8249030861,4
22321,ZOLINZA_BORTEZOMIB_HT144,ZOLINZA,BORTEZOMIB,HT144,4.1140228897,1
22322,ZOLINZA_BORTEZOMIB_HT29,ZOLINZA,BORTEZOMIB,HT29,-1.0599954968,2
22323,ZOLINZA_BORTEZOMIB_KPL1,ZOLINZA,BORTEZOMIB,KPL1,4.8594916183,3
22324,ZOLINZA_BORTEZOMIB_LNCAP,ZOLINZA,BORTEZOMIB,LNCAP,25.5158072021,3
22325,ZOLINZA_BORTEZOMIB_LOVO,ZOLINZA,BORTEZOMIB,LOVO,-0.4728110291,0
22326,ZOLINZA_BORTEZOMIB_MDAMB436,ZOLINZA,BORTEZOMIB,MDAMB436,1.3034478304,2
22327,ZOLINZA_BORTEZOMIB_MSTO,ZOLINZA,BORTEZOMIB,MSTO,74.1678971063,2
22328,ZOLINZA_BORTEZOMIB_NCIH1650,ZOLINZA,BORTEZOMIB,NCIH1650,-14.9686878009,4
22329,ZOLINZA_BORTEZOMIB_NCIH2122,ZOLINZA,BORTEZOMIB,NCIH2122,6.1777086772,0
22330,ZOLINZA_BORTEZOMIB_NCIH23,ZOLINZA,BORTEZOMIB,NCIH23,-19.2825763909,2
22331,ZOLINZA_BORTEZOMIB_NCIH460,ZOLINZA,BORTEZOMIB,NCIH460,17.590641448,0
22332,ZOLINZA_BORTEZOMIB_NCIH520,ZOLINZA,BORTEZOMIB,NCIH520,-18.6450591784,4
22333,ZOLINZA_BORTEZOMIB_OCUBM,ZOLINZA,BORTEZOMIB,OCUBM,-11.7395138823,4
22334,ZOLINZA_BORTEZOMIB_OV90,ZOLINZA,BORTEZOMIB,OV90,4.9489909649,3
22335,ZOLINZA_BORTEZOMIB_OVCAR3,ZOLINZA,BORTEZOMIB,OVCAR3,-15.5733931502,4
22336,ZOLINZA_BORTEZOMIB_PA1,ZOLINZA,BORTEZOMIB,PA1,-15.739528392,4
22337,ZOLINZA_BORTEZOMIB_RKO,ZOLINZA,BORTEZOMIB,RKO,13.5710496017,2
22338,ZOLINZA_BORTEZOMIB_RPMI7951,ZOLINZA,BORTEZOMIB,RPMI7951,-1.1887349997,0
22339,ZOLINZA_BORTEZOMIB_SKMEL30,ZOLINZA,BORTEZOMIB,SKMEL30,-2.4981252765,4
22340,ZOLINZA_BORTEZOMIB_SKMES1,ZOLINZA,BORTEZOMIB,SKMES1,3.1975767862,2
22341,ZOLINZA_BORTEZOMIB_SKOV3,ZOLINZA,BORTEZOMIB,SKOV3,30.8835092048,3
22342,ZOLINZA_BORTEZOMIB_SW620,ZOLINZA,BORTEZOMIB,SW620,0.3916510656,1
22343,ZOLINZA_BORTEZOMIB_SW837,ZOLINZA,BORTEZOMIB,SW837,17.380909559,1
22344,ZOLINZA_BORTEZOMIB_T47D,ZOLINZA,BORTEZOMIB,T47D,2.8639539993,3
22345,ZOLINZA_BORTEZOMIB_UACC62,ZOLINZA,BORTEZOMIB,UACC62,-1.4958365082,2
22346,ZOLINZA_BORTEZOMIB_UWB1289BRCA1,ZOLINZA,BORTEZOMIB,UWB1289BRCA1,-0.0840031499,2
22347,ZOLINZA_BORTEZOMIB_UWB1289,ZOLINZA,BORTEZOMIB,UWB1289,-24.1389988376,0
22348,ZOLINZA_BORTEZOMIB_VCAP,ZOLINZA,BORTEZOMIB,VCAP,18.007273431,2
22349,ZOLINZA_BORTEZOMIB_ZR751,ZOLINZA,BORTEZOMIB,ZR751,17.920580362,1
22350,ZOLINZA_DASATINIB_A2058,ZOLINZA,DASATINIB,A2058,48.6043316224,1
22351,ZOLINZA_DASATINIB_A2780,ZOLINZA,DASATINIB,A2780,21.5456813941,2
22352,ZOLINZA_DASATINIB_A375,ZOLINZA,DASATINIB,A375,-11.3083016229,3
22353,ZOLINZA_DASATINIB_A427,ZOLINZA,DASATINIB,A427,-3.6428088901,1
22354,ZOLINZA_DASATINIB_CAOV3,ZOLINZA,DASATINIB,CAOV3,17.3113517461,2
22355,ZOLINZA_DASATINIB_COLO320DM,ZOLINZA,DASATINIB,COLO320DM,9.00416485,4
22356,ZOLINZA_DASATINIB_DLD1,ZOLINZA,DASATINIB,DLD1,3.202765528,2
22357,ZOLINZA_DASATINIB_EFM192B,ZOLINZA,DASATINIB,EFM192B,49.7297627346,2
22358,ZOLINZA_DASATINIB_ES2,ZOLINZA,DASATINIB,ES2,20.5478761083,3
22359,ZOLINZA_DASATINIB_HCT116,ZOLINZA,DASATINIB,HCT116,1.914028342,2
22360,ZOLINZA_DASATINIB_HT144,ZOLINZA,DASATINIB,HT144,33.7944782211,4
22361,ZOLINZA_DASATINIB_HT29,ZOLINZA,DASATINIB,HT29,4.3881221966,0
22362,ZOLINZA_DASATINIB_KPL1,ZOLINZA,DASATINIB,KPL1,20.3891899583,3
22363,ZOLINZA_DASATINIB_LNCAP,ZOLINZA,DASATINIB,LNCAP,43.657328044,4
22364,ZOLINZA_DASATINIB_LOVO,ZOLINZA,DASATINIB,LOVO,12.4864860706,3
22365,ZOLINZA_DASATINIB_MDAMB436,ZOLINZA,DASATINIB,MDAMB436,6.9523645028,4
22366,ZOLINZA_DASATINIB_MSTO,ZOLINZA,DASATINIB,MSTO,103.9661221672,4
22367,ZOLINZA_DASATINIB_NCIH1650,ZOLINZA,DASATINIB,NCIH1650,30.8913108365,0
22368,ZOLINZA_DASATINIB_NCIH2122,ZOLINZA,DASATINIB,NCIH2122,-40.2197314607,4
22369,ZOLINZA_DASATINIB_NCIH23,ZOLINZA,DASATINIB,NCIH23,-2.1679243106,4
22370,ZOLINZA_DASATINIB_NCIH460,ZOLINZA,DASATINIB,NCIH460,15.426571954,0
22371,ZOLINZA_DASATINIB_NCIH520,ZOLINZA,DASATINIB,NCIH520,19.2354165275,3
22372,ZOLINZA_DASATINIB_OCUBM,ZOLINZA,DASATINIB,OCUBM,-8.4607718886,1
22373,ZOLINZA_DASATINIB_OV90,ZOLINZA,DASATINIB,OV90,8.0369004398,2
22374,ZOLINZA_DASATINIB_OVCAR3,ZOLINZA,DASATINIB,OVCAR3,46.3354762308,2
22375,ZOLINZA_DASATINIB_PA1,ZOLINZA,DASATINIB,PA1,2.158045467,4
22376,ZOLINZA_DASATINIB_RKO,ZOLINZA,DASATINIB,RKO,1.0610394554,3
22377,ZOLINZA_DASATINIB_RPMI7951,ZOLINZA,DASATINIB,RPMI7951,4.0620507328,1
22378,ZOLINZA_DASATINIB_SKMEL30,ZOLINZA,DASATINIB,SKMEL30,5.969783541,4
22379,ZOLINZA_DASATINIB_SKMES1,ZOLINZA,DASATINIB,SKMES1,-5.7044377363,4
22380,ZOLINZA_DASATINIB_SKOV3,ZOLINZA,DASATINIB,SKOV3,-3.4610294989,3
22381,ZOLINZA_DASATINIB_SW620,ZOLINZA,DASATINIB,SW620,18.3921372099,3
22382,ZOLINZA_DASATINIB_SW837,ZOLINZA,DASATINIB,SW837,30.5012988853,0
22383,ZOLINZA_DASATINIB_T47D,ZOLINZA,DASATINIB,T47D,11.80931182,3
22384,ZOLINZA_DASATINIB_UACC62,ZOLINZA,DASATINIB,UACC62,21.5595888736,0
22385,ZOLINZA_DASATINIB_UWB1289BRCA1,ZOLINZA,DASATINIB,UWB1289BRCA1,1.4986978232,3
22386,ZOLINZA_DASATINIB_UWB1289,ZOLINZA,DASATINIB,UWB1289,-4.2937708972,3
22387,ZOLINZA_DASATINIB_VCAP,ZOLINZA,DASATINIB,VCAP,24.0889916415,2
22388,ZOLINZA_DASATINIB_ZR751,ZOLINZA,DASATINIB,ZR751,3.7789600235,0
22428,ZOLINZA_ERLOTINIB_A2058,ZOLINZA,ERLOTINIB,A2058,2.5500774099,2
22429,ZOLINZA_ERLOTINIB_A2780,ZOLINZA,ERLOTINIB,A2780,9.9341689276,4
22430,ZOLINZA_ERLOTINIB_A375,ZOLINZA,ERLOTINIB,A375,12.5621749489,0
22431,ZOLINZA_ERLOTINIB_A427,ZOLINZA,ERLOTINIB,A427,4.9926692636,1
22432,ZOLINZA_ERLOTINIB_CAOV3,ZOLINZA,ERLOTINIB,CAOV3,24.3074262709,3
22433,ZOLINZA_ERLOTINIB_COLO320DM,ZOLINZA,ERLOTINIB,COLO320DM,39.0313828326,1
22434,ZOLINZA_ERLOTINIB_DLD1,ZOLINZA,ERLOTINIB,DLD1,7.3596176109,1
22435,ZOLINZA_ERLOTINIB_EFM192B,ZOLINZA,ERLOTINIB,EFM192B,14.3997577321,0
22436,ZOLINZA_ERLOTINIB_ES2,ZOLINZA,ERLOTINIB,ES2,21.6214821134,1
22437,ZOLINZA_ERLOTINIB_HCT116,ZOLINZA,ERLOTINIB,HCT116,-0.6286005348,3
22438,ZOLINZA_ERLOTINIB_HT144,ZOLINZA,ERLOTINIB,HT144,12.3802441134,1
22439,ZOLINZA_ERLOTINIB_HT29,ZOLINZA,ERLOTINIB,HT29,7.9255652705,0
22440,ZOLINZA_ERLOTINIB_KPL1,ZOLINZA,ERLOTINIB,KPL1,24.7906147435,3
22441,ZOLINZA_ERLOTINIB_LNCAP,ZOLINZA,ERLOTINIB,LNCAP,44.004776463,0
22442,ZOLINZA_ERLOTINIB_LOVO,ZOLINZA,ERLOTINIB,LOVO,16.2068743507,2
22443,ZOLINZA_ERLOTINIB_MDAMB436,ZOLINZA,ERLOTINIB,MDAMB436,12.2006451736,1
22444,ZOLINZA_ERLOTINIB_MSTO,ZOLINZA,ERLOTINIB,MSTO,55.4492887343,2
22445,ZOLINZA_ERLOTINIB_NCIH1650,ZOLINZA,ERLOTINIB,NCIH1650,1.2809034228,1
22446,ZOLINZA_ERLOTINIB_NCIH2122,ZOLINZA,ERLOTINIB,NCIH2122,30.7317806634,1
22447,ZOLINZA_ERLOTINIB_NCIH23,ZOLINZA,ERLOTINIB,NCIH23,-17.0166438069,3
22448,ZOLINZA_ERLOTINIB_NCIH460,ZOLINZA,ERLOTINIB,NCIH460,0.206660553,4
22449,ZOLINZA_ERLOTINIB_NCIH520,ZOLINZA,ERLOTINIB,NCIH520,10.9366841131,0
22450,ZOLINZA_ERLOTINIB_OCUBM,ZOLINZA,ERLOTINIB,OCUBM,9.2343489285,2
22451,ZOLINZA_ERLOTINIB_OV90,ZOLINZA,ERLOTINIB,OV90,12.9602468131,3
22452,ZOLINZA_ERLOTINIB_OVCAR3,ZOLINZA,ERLOTINIB,OVCAR3,9.6319508844,1
22453,ZOLINZA_ERLOTINIB_PA1,ZOLINZA,ERLOTINIB,PA1,0.5399824266,2
22454,ZOLINZA_ERLOTINIB_RKO,ZOLINZA,ERLOTINIB,RKO,17.0086047778,3
22455,ZOLINZA_ERLOTINIB_RPMI7951,ZOLINZA,ERLOTINIB,RPMI7951,19.5066657278,0
22456,ZOLINZA_ERLOTINIB_SKMEL30,ZOLINZA,ERLOTINIB,SKMEL30,1.4319842184,3
22457,ZOLINZA_ERLOTINIB_SKMES1,ZOLINZA,ERLOTINIB,SKMES1,22.0370234704,2
22458,ZOLINZA_ERLOTINIB_SKOV3,ZOLINZA,ERLOTINIB,SKOV3,14.2274977885,0
22459,ZOLINZA_ERLOTINIB_SW620,ZOLINZA,ERLOTINIB,SW620,-10.6555058842,3
22460,ZOLINZA_ERLOTINIB_SW837,ZOLINZA,ERLOTINIB,SW837,37.6292078263,3
22461,ZOLINZA_ERLOTINIB_T47D,ZOLINZA,ERLOTINIB,T47D,16.8779397901,3
22462,ZOLINZA_ERLOTINIB_UACC62,ZOLINZA,ERLOTINIB,UACC62,23.8131819202,2
22463,ZOLINZA_ERLOTINIB_UWB1289BRCA1,ZOLINZA,ERLOTINIB,UWB1289BRCA1,26.4467162959,4
22464,ZOLINZA_ERLOTINIB_UWB1289,ZOLINZA,ERLOTINIB,UWB1289,17.409990409,1
22465,ZOLINZA_ERLOTINIB_VCAP,ZOLINZA,ERLOTINIB,VCAP,69.6868985786,0
22466,ZOLINZA_ERLOTINIB_ZR751,ZOLINZA,ERLOTINIB,ZR751,28.4662723887,2
